barcode,category,categoryCode,name,topBrand,brandCode,id_oid,cpg_ref,cpg_oid
511111501770,Breakfast & Cereal,null,Cap'n Crunch,1,CAP'N CRUNCH,585a9637e4b03e62d1ce0e77,Cogs,53e10d6368abd3c7065097cc
511111602996,null,null,Mello Yello,null,null,5332fa79e4b03c9a25efd226,Cpgs,5332f5ebe4b03c9a25efd0a8
511111917762,Grocery,GROCERY,Mrs Baird's ,0,MRS BAIRD'S,5fb82359be37ce522e165ce1,Cogs,5fb6b608be37ce522e165cb9
511111500667,Personal Care,PERSONAL_CARE,TRESEMME,0,TRESEMME,592486bfe410d61fcea3d13f,Cogs,5332f5f6e4b03c9a25efd0b4
511111202721,null,null,Top Care,null,null,552ecca1e4b02ff29f99b215,Cpgs,5459429be4b0bfcb1e864082
511111700029,Beverages,null,PURE LEAF Iced Tea Beverages,0,PURE LEAF Iced Tea Beverages,5a5e3615e4b06ba572cf24ab,Cogs,5332f5fbe4b03c9a25efd0ba
511111414049,Health & Wellness,HEALTHY_AND_WELLNESS,ONE A DAY® KIDS,null,ONE A DAY KIDS,5e5ff1f7ee7f2d0b35b2a18e,Cogs,5d9b4f591dda2c6225a284aa
511111801689,Snacks,null,Lay's Kettle Cooked,1,null,585a967fe4b03e62d1ce0e80,Cogs,5332f5fbe4b03c9a25efd0ba
511111416500,Baking,BAKING,test brand @1599159968998,null,TEST BRANDCODE @1599159968998,5f513ea1be37ce21f1287c02,Cogs,5f513ea0be37ce21f1287c01
511111805410,Beverages,null,LIFEWTR,0,LIFEWTR,5d66dd526d5f3b6188d4f04f,Cogs,5332f5fbe4b03c9a25efd0ba
511111804994,Magazines,null,Eating Well Magazine,null,511111804994,5d6412f86d5f3b23d1bc7909,Cogs,5d5d4fd16d5f3b23d1bc7905
511111903901,null,null,Sierra Mist,null,null,5332f608e4b03c9a25efd0c1,Cpgs,53e10d6368abd3c7065097cc
511111904731,Baby,null,SIMILAC,null,SIMILAC,5c49d161f0276e7719673719,Cogs,59b96571e4b0bf7c7980588b
511111205739,Health & Wellness,HEALTHY_AND_WELLNESS,Coricidin® HBP,0,CORICIDIN HBP,5da60843a60b87376833e351,Cogs,5d9b4f591dda2c6225a284aa
511111716921,Candy & Sweets,CANDY_AND_SWEETS,test brand @1601939016290,null,TEST BRANDCODE @1601939016290,5f7ba648be37ce23081c528e,Cogs,5332fa12e4b03c9a25efd1e7
511111400110,Beauty & Personal Care,null,Badedas,null,BADEDAS,5a5d29fde4b0db471c2d0433,Cogs,53e10d6368abd3c7065097cc
511111902744,null,null,Shurfine,null,null,54594387e4b0bfcb1e864083,Cpgs,5459429be4b0bfcb1e864082
511111001607,Beverages,null,Pepsi Diet,0,null,585a96d2e4b03e62d1ce0e89,Cogs,5332f5fbe4b03c9a25efd0ba
511111803164,null,null,Apple Jacks/Cinnamon Jacks,null,null,5332f9fee4b03c9a25efd1d0,Cpgs,5332f5f2e4b03c9a25efd0aa
511111703051,null,null,Diet Coke,null,null,5332fa73e4b03c9a25efd21c,Cpgs,5332f5ebe4b03c9a25efd0a8
511111617297,Baking,BAKING,test brand @1604946244876,0,TEST BRANDCODE @1604946244876,5fa98944be37ce239d107103,Cogs,5fa98944be37ce239d1070ff
511111203483,null,null,Shock Top,null,null,5332f7afe4b03c9a25efd13d,Cpgs,5332f7a7e4b03c9a25efd134
511111404880,Frozen,null,Benihana Frozen Entrees,null,BENIHANA,5d540e65a3a018514994f41f,Cogs,559c2234e4b06aca36af13c6
511111905967,Dairy,null,Mountain High™,null,MOUNTAIN HIGH,5daf46261dda2c3e1416ae96,Cogs,5332f5f3e4b03c9a25efd0ae
511111001485,Snacks,null,Tostitos,null,TOSTITOS,585a972de4b03e62d1ce0e96,Cogs,5332f5fbe4b03c9a25efd0ba
511111317081,Baking,BAKING,test brand @1603760319788,null,TEST BRANDCODE @1603760319788,5f9770bfbe37ce03d08a2d86,Cogs,5f9770bfbe37ce03d08a2d83
511111501824,Condiments & Sauces,null,Kraft BBQ Sauce,0,null,580e015be4b0f32b2de21385,Cogs,559c2234e4b06aca36af13c6
511111516569,Baby,BABY,Gerber Baby Food,null,GERBER BABY FOOD,5f5900d4be37ce21f1287c11,Cogs,5f58fa84be37ce21f1287c0f
511111504139,Grocery,null,Pace,0,PACE,5a8c33f3e4b07f0a2dac8943,Cogs,5a734034e4b0d58f376be874
511111204435,Canned Goods & Soups,null,Campbell's Slow Kettle,0,CAMPBELLS SLOW KETTLE ,5ab1589ae4b0915382df7621,Cogs,5a734034e4b0d58f376be874
511111304494,Snacks,null,Archway,0,ARCHWAY,5afda22ee4b03bf01c2a2965,Cogs,5a734034e4b0d58f376be874
511111901099,Condiments & Sauces,null,Kraft Salad Dressing,0,null,588b9ff4e4b02187f85cdadb,Cogs,559c2234e4b06aca36af13c6
511111314653,Health & Wellness,HEALTHY_AND_WELLNESS,Bayer® Aspirin,0,BAYER® ASPIRIN,5ec2dde7be37ce5234ec36bb,Cogs,5d9b4f591dda2c6225a284aa
511111818977,Baking,BAKING,test brand @1610055793449,0,TEST BRANDCODE @1610055793449,5ff78071be37ce6a424ca0e9,Cogs,5ff78071be37ce6a424ca0e7
511111318965,Baking,BAKING,test brand @1610055793411,0,TEST BRANDCODE @1610055793411,5ff78071be37ce6a424ca0e8,Cogs,5ff78071be37ce6a424ca0e7
511111018988,Baking,BAKING,test brand @1610055793500,0,TEST BRANDCODE @1610055793500,5ff78071be37ce6a424ca0ea,Cogs,5ff78071be37ce6a424ca0e7
511111719007,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610055794196,0,TEST BRANDCODE @1610055794196,5ff78072be37ce6a424ca0ec,Cogs,5332fa12e4b03c9a25efd1e7
511111518990,Baking,BAKING,test brand @1610055793537,0,TEST BRANDCODE @1610055793537,5ff78071be37ce6a424ca0eb,Cogs,5ff78071be37ce6a424ca0e7
511111219019,Baking,BAKING,test brand @1610058181548,0,TEST BRANDCODE @1610058181549,5ff789c5be37ce786ba0f6a3,Cogs,5ff789c5be37ce786ba0f6a2
511111718918,Baking,BAKING,test brand @1610053719944,0,TEST BRANDCODE @1610053719944,5ff77857be37ce58ce50083c,Cogs,5ff77857be37ce58ce500839
511111918929,Baking,BAKING,test brand @1610053719998,0,TEST BRANDCODE @1610053719998,5ff77858be37ce58ce50083d,Cogs,5ff77857be37ce58ce500839
511111118954,Baking,BAKING,test brand @1610055792794,0,null,5ff78070be37ce6a424ca0e6,Cogs,5ff78070be37ce6a424ca0e5
511111218906,Baking,BAKING,test brand @1610053719869,0,TEST BRANDCODE @1610053719869,5ff77857be37ce58ce50083b,Cogs,5ff77857be37ce58ce500839
511111618942,Baking,BAKING,test brand @1610053721248,0,null,5ff77859be37ce58ce500840,Cogs,5ff77859be37ce58ce50083f
511111418931,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610053721033,0,TEST BRANDCODE @1610053721033,5ff77859be37ce58ce50083e,Cogs,5332fa12e4b03c9a25efd1e7
511111004639,Personal Care,PERSONAL_CARE,Depend,0,DEPEND,5bd200c690fa074576779a16,Cogs,550b2565e4b001d5e9e4146f
511111318521,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608313322283,0,TEST BRANDCODE @1608313322283,5fdce9eabe37ce5fa8ba59db,Cogs,5332fa12e4b03c9a25efd1e7
511111118510,Baking,BAKING,test brand @1608313321374,0,TEST BRANDCODE @1608313321374,5fdce9e9be37ce5fa8ba59da,Cogs,5fdce9e9be37ce5fa8ba59d6
511111518488,Baking,BAKING,test brand @1608313321191,0,TEST BRANDCODE @1608313321191,5fdce9e9be37ce5fa8ba59d7,Cogs,5fdce9e9be37ce5fa8ba59d6
511111618508,Baking,BAKING,test brand @1608313321301,0,TEST BRANDCODE @1608313321301,5fdce9e9be37ce5fa8ba59d9,Cogs,5fdce9e9be37ce5fa8ba59d6
511111018490,Baking,BAKING,test brand @1608313321222,0,TEST BRANDCODE @1608313321222,5fdce9e9be37ce5fa8ba59d8,Cogs,5fdce9e9be37ce5fa8ba59d6
511111005933,Snacks,null,Nature Valley™,null,NATURE VALLEY,5daf35a8a60b87376833e35d,Cogs,5332f5f3e4b03c9a25efd0ae
511111215981,Baking,BAKING,test brand @1598633693767,null,TEST BRANDCODE @1598633693767,5f4936ddbe37ce52f8314fdd,Cogs,5f4936ddbe37ce52f8314fda
511111715993,Baking,BAKING,test brand @1598633693791,null,TEST BRANDCODE @1598633693791,5f4936ddbe37ce52f8314fde,Cogs,5f4936ddbe37ce52f8314fda
511111117407,Bread & Bakery,BREAD_AND_BAKERY,Anzio ,0,ANZIO,5fb6b82dbe37ce522e165cbc,Cogs,5fb6b608be37ce522e165cb9
511111705000,Magazines,null,Family Circle,null,511111705000,5d641306a3a018514994f427,Cogs,5d5d4fd16d5f3b23d1bc7905
511111002598,null,null,Diet Rite,null,null,55b630f5e4b0d8e685c14222,Cogs,55b62995e4b0d8e685c14213
511111806172,Dairy,null,Hershey's Whipped Topping,null,HERSHEY'S WHIPPED TOPPING,5db780a6a60b87376833e369,Cogs,559c2234e4b06aca36af13c6
511111515968,Baking,BAKING,test brand @1598633693720,null,TEST BRANDCODE @1598633693720,5f4936ddbe37ce52f8314fdb,Cogs,5f4936ddbe37ce52f8314fda
511111804048,null,null,Eggo,null,null,5332f5f2e4b03c9a25efd0a9,Cpgs,5332f5f2e4b03c9a25efd0aa
511111617341,Baking,BAKING,test brand @1605535020671,0,TEST BRANDCODE @1605535020671,5fb2852cbe37ce522e165cb2,Cogs,5fb2852cbe37ce522e165cae
511111200802,Dairy,null,IMPERIAL,null,IMPERIAL,592486bee410d61fcea3d12e,Cogs,53e10d6368abd3c7065097cc
511111502425,null,null,Modelo Especial,null,null,57c082a6e4b0718ff5fcb03b,Cpgs,5332f7a7e4b03c9a25efd134
511111305637,Health & Wellness,null,ALEVE® PM NIGHT TIME,null,ALEVE PM NIGHT TIME,5da606ae1dda2c3e1416ae86,Cogs,53e10d6368abd3c7065097cc
511111117124,Baking,BAKING,test brand @1603925787294,null,TEST BRANDCODE @1603925787294,5f99f71bbe37ce13da9eade7,Cogs,5f99f71bbe37ce13da9eade6
511111904229,Personal Care,null,ApotheCARE Essentials,0,APOTHECARE ESSENTIALS,5a8c5e74e4b07f0a2dac8947,Cogs,5332f5f6e4b03c9a25efd0b4
511111902256,Beer Wine Spirits,null,Henry's Hard Soda,0,HENRY WEINHARD'S,57e5817ae4b0ac389136a30c,Cpgs,5332f709e4b03c9a25efd0f1
511111204367,Canned Goods & Soups,null,Campbell's Chunky,0,CAMPBELLS CHUNKY ,5ab15392e4b0915382df761d,Cogs,5a734034e4b0d58f376be874
511111914051,Health & Wellness,null,ONE A DAY® WOMENS,null,ONE A DAY® WOMENS,5e5ff265ee7f2d0b35b2a18f,Cogs,53e10d6368abd3c7065097cc
511111415060,Baking,BAKING,test brand @1595340085980,null,TEST BRANDCODE @1595340085980,5f16f536be37ce2b30061e25,Cogs,5f16f535be37ce2b30061e24
511111502869,null,null,Town House,null,null,5332fb83e4b03c9a25efd24a,Cpgs,5332f5f2e4b03c9a25efd0aa
511111515036,Outdoor,OUTDOOR,Kingsford Charcoal,null,KINGSFORD,5ef38672be37ce02da95b72f,Cogs,5eebc5412455c97a877ef382
511111206101,Dairy,null,Yoplait® Go-GURT®,null,YOPLAIT GO-GURT,5daf6baaa60b87376833e364,Cogs,5332f5f3e4b03c9a25efd0ae
511111700531,Snacks,null,FRITO-LAY,1,FRITO-LAY,5a4d1f06e4b0d5c3fd86b678,Cogs,5332f5fbe4b03c9a25efd0ba
511111502142,Condiments & Sauces,null,Grey Poupon,0,GREY POUPON,57ebc003e4b0ac389136a333,Cogs,559c2234e4b06aca36af13c6
511111915799,Baking,BAKING,test brand @1598296704763,null,TEST BRANDCODE @1598296704763,5f441280be37ce5dbe9b7c80,Cogs,5f441280be37ce5dbe9b7c7d
511111814641,Health & Wellness,HEALTHY_AND_WELLNESS,Berroca®,null,BERROCA®,5ec2dda8be37ce5234ec36ba,Cogs,5d9b4f591dda2c6225a284aa
511111301301,Beverages,null,Propel,0,PROPEL,58861c7f4e8d0d20bc42c4f9,Cogs,5332f5fbe4b03c9a25efd0ba
511111700975,Beer Wine Spirits,null,Milwaukee's Best Ice,0,MILWAUKEE'S BEST,58b59a68e4b0857c2ddb7257,Cogs,5332f709e4b03c9a25efd0f1
511111703778,null,null,NOS,null,null,5332f753e4b03c9a25efd10f,Cpgs,5332f5ebe4b03c9a25efd0a8
511111400486,Snacks,null,SPITZ,null,SPITZ,5a4d250ce4b0d5c3fd86b67b,Cogs,5332f5fbe4b03c9a25efd0ba
511111405535,Snacks,null,IMAGINE,null,IMAGINE,5d9d0270a60b87376833e347,Cogs,5332f5fbe4b03c9a25efd0ba
511111905196,null,null,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,null,null,5d658fd1a3a018514994f431,Cogs,53e10d6368abd3c7065097cc
511111215332,Candy & Sweets,CANDY_AND_SWEETS,test brand @1597342520969,null,TEST BRANDCODE @1597342520969,5f358338be37ce443bf9d55c,Cogs,5332fa12e4b03c9a25efd1e7
511111900986,Beer Wine Spirits,null,Steel Reserve Alloy Series,0,null,58b599fee4b0857c2ddb7256,Cogs,5332f709e4b03c9a25efd0f1
511111800156,Beer Wine Spirits,null,Tusk & Grain,null,TUSK & GRAIN,5a5d278de4b0db471c2d042f,Cogs,5332f709e4b03c9a25efd0f1
511111103370,Beer Wine Spirits,null,Redd's Apple Ale,0,REDD'S ALE,5332f7eee4b03c9a25efd15e,Cogs,5332f709e4b03c9a25efd0f1
511111104469,Snacks,null,Lance,0,LANCE,5afda18ee4b0c11cfecd49f5,Cogs,5a734034e4b0d58f376be874
511111104186,Grocery,null,Pacific Foods,0,PACIFIC FOODS,5a8c363ce4b0ccf165fac9e7,Cogs,5a734034e4b0d58f376be874
511111606376,Dairy,null,Yoplait® Dunkers,null,YOPLAIT DUNKERS,5dd557081dda2c1971449a7a,Cogs,5332f5f3e4b03c9a25efd0ae
511111603641,null,null,Fiber One,null,null,5332f774e4b03c9a25efd126,Cpgs,5332f5f3e4b03c9a25efd0ae
511111415855,Baking,BAKING,test brand @1598554813705,null,TEST BRANDCODE @1598554813705,5f4802bdbe37ce0c8303373f,Cogs,5f4802bdbe37ce0c8303373c
511111800590,Canned Goods & Soups,null,LIPTON Soup,0,LIPTON Soup,5a021703e4b00efe02b02a58,Cogs,5332f5f6e4b03c9a25efd0b4
511111406341,Breakfast & Cereal,null,Minions™ Cereal,null,MINIONS CEREAL,5dc2da1fa60b873d6b0666d3,Cogs,53e10d6368abd3c7065097cc
511111504856,Household,null,LOVE HOME AND PLANET,null,LOVE HOME AND PLANET,5d2f69a6a3a01810a2174aec,Cogs,5332f5f6e4b03c9a25efd0b4
511111015185,Baking,BAKING,test brand @1595968943012,null,TEST BRANDCODE @1595968943012,5f208dafbe37ce7958c59522,Cogs,5f208daebe37ce7958c59520
511111715276,Health & Wellness,HEALTHY_AND_WELLNESS,OneTouch®,null,ONETOUCH,5f2336cfbe37ce7958c5952c,Cogs,5f036ccc2455c947fde9362f
511111015536,Baking,BAKING,test brand @1597935986247,null,TEST BRANDCODE @1597935986248,5f3e9172be37ce5a0e01b953,Cogs,5f3e9172be37ce5a0e01b952
511111902690,Dairy,null,Kraft,0,KRAFT,55a41b88e4b0d0a65b3692f0,Cogs,559c2234e4b06aca36af13c6
511111906124,Breakfast & Cereal,null,Basic 4™,null,BASIC 4,5daf70071dda2c3e1416ae9e,Cogs,5332f5f3e4b03c9a25efd0ae
511111804116,Canned Goods & Soups,null,Wolfgang Puck,0,WOLFGANG PUCK,5a8c31bfe4b0ccf165fac9e4,Cogs,5a734034e4b0d58f376be874
511111516842,Baking,BAKING,test brand @1601659120828,null,TEST BRANDCODE @1601659120828,5f7760f0be37ce1d26d7b7a5,Cogs,5f7760f0be37ce1d26d7b7a2
511111317159,Baking,BAKING,test brand @1603925787441,null,TEST BRANDCODE @1603925787441,5f99f71bbe37ce13da9eadea,Cogs,5f99f71bbe37ce13da9eade6
511111704218,Breakfast & Cereal,null,The Soulfull Project,null,THE SOULFUL PROJECT,5a8c378ce4b07f0a2dac8946,Cogs,53e10d6368abd3c7065097cc
511111815945,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598633602924,null,TEST BRANDCODE @1598633602924,5f493682be37ce52f8314fd0,Cogs,5332fa12e4b03c9a25efd1e7
511111901860,Baking,null,Dream Whip,0,DREAM WHIP,580dff97e4b0f32b2de21381,Cogs,559c2234e4b06aca36af13c6
511111815457,Baking,BAKING,test brand @1597527951461,null,TEST BRANDCODE @1597527951461,5f38578fbe37ce5178517ad7,Cogs,5f38578fbe37ce5178517ad3
511111718123,Baking,BAKING,test brand @1607639231623,0,TEST BRANDCODE @1607639231623,5fd2a0bfbe37ce49eb72c0f0,Cogs,5fd2a0bfbe37ce49eb72c0ef
511111903062,null,null,Brew Pub,null,null,5332fa6be4b03c9a25efd217,Cpgs,5332fa12e4b03c9a25efd1e7
511111104254,Snacks,null,Kjeldsen,0,KJELDSEN,5a8f64c6e4b0a2e2844f5695,Cogs,5a734034e4b0d58f376be874
511111316046,Baking,BAKING,test brand @1598635435896,null,TEST BRANDCODE @1598635435896,5f493dabbe37ce64d0ae36bd,Cogs,5f493dabbe37ce64d0ae36ba
511111602040,Dairy,null,Kraft Cheese,0,null,57ebc134e4b0ac389136a33d,Cogs,559c2234e4b06aca36af13c6
511111316602,Baking,BAKING,test brand @1599849713772,null,TEST BRANDCODE @1599849713773,5f5bc4f1be37ce17125ac0ea,Cogs,5f5bc4f1be37ce17125ac0e8
511111418092,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607636369405,0,TEST BRANDCODE @1607636369405,5fd29591be37ce38bbbefb2a,Cogs,5332fa12e4b03c9a25efd1e7
511111916727,Baking,BAKING,test brand @1601644363827,null,TEST BRANDCODE @1601644363827,5f77274bbe37ce6b592e90bc,Cogs,5f77274bbe37ce6b592e90b9
511111904175,Grocery,null,Pepperidge Farm,0,PEPPERIDGE FARM,5a8c35dde4b0ccf165fac9e6,Cogs,5a734034e4b0d58f376be874
511111803720,null,null,Honest Tea,null,null,5332f760e4b03c9a25efd11a,Cpgs,5332f5ebe4b03c9a25efd0a8
511111315889,Baking,BAKING,test brand @1598554834882,null,null,5f4802d2be37ce0c83033743,Cogs,5f4802d2be37ce0c83033742
511111919803,Baking,BAKING,test brand @1611088503689,0,TEST BRANDCODE @1611088503689,60074277be37ce360be639ff,Cogs,60074277be37ce360be639fe
511111203278,Snacks,null,Pringles,null,null,5332f9f0e4b03c9a25efd1c3,Cpgs,5332f5f2e4b03c9a25efd0aa
511111917328,Baking,BAKING,test brand @1605535020580,0,TEST BRANDCODE @1605535020580,5fb2852cbe37ce522e165cb0,Cogs,5fb2852cbe37ce522e165cae
511111601395,Beer Wine Spirits,null,Miller High Life,0,MILLER HIGH LIFE,58861c7e4e8d0d20bc42c4e3,Cogs,5332f709e4b03c9a25efd0f1
511111101451,Breakfast & Cereal,null,Quaker,0,QUAKER,585b0b23e4b03e62d1ce0e99,Cogs,53e10d6368abd3c7065097cc
511111703334,null,null,All Natural,null,null,5332f7ffe4b03c9a25efd16a,Cpgs,5332f7ffe4b03c9a25efd16b
511111705727,Health & Wellness,null,Claritin® KIDS,null,511111705727,5da608291dda2c3e1416ae8b,Cogs,53e10d6368abd3c7065097cc
511111302414,Dairy,null,Athenos,0,ATHENOS,57d848efe4b0ac389136a2aa,Cogs,559c2234e4b06aca36af13c6
511111916512,Baking,BAKING,test brand @1599159969028,null,TEST BRANDCODE @1599159969028,5f513ea1be37ce21f1287c03,Cogs,5f513ea0be37ce21f1287c01
511111815389,Baking,BAKING,test brand @1597350074404,null,TEST BRANDCODE @1597350074404,5f35a0babe37ce6853cff201,Cogs,5f35a0babe37ce6853cff1fd
511111100065,Beauty & Personal Care,null,Sedal,null,SEDAL,5a5d2c1fe4b06ba572cf24a8,Cogs,53e10d6368abd3c7065097cc
511111404958,Snacks,null,Red Rock Deli Chips,0,RED ROCK DELI,5d603537a3a018514994f424,Cogs,5332f5fbe4b03c9a25efd0ba
511111905684,Health & Wellness,null,ALKA SELTZER PLUS® SINUS CAP/ GEL/ TAB,null,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB,5da607a9a60b87376833e34f,Cogs,53e10d6368abd3c7065097cc
511111915911,Baking,BAKING,test brand @1598633602253,null,TEST BRANDCODE @1598633602253,5f493682be37ce52f8314fcd,Cogs,5f493682be37ce52f8314fcb
511111301530,Snacks,null,Smartfood,null,SMARTFOOD,585a970ee4b03e62d1ce0e91,Cogs,5332f5fbe4b03c9a25efd0ba
511111515685,Baking,BAKING,test brand @1598042673532,null,TEST BRANDCODE @1598042673532,5f403231be37ce5f78d9ed18,Cogs,5f403231be37ce5f78d9ed14
511111916956,Baking,BAKING,test brand @1601939762881,null,TEST BRANDCODE @1601939762881,5f7ba932be37ce2f290fb252,Cogs,5f7ba932be37ce2f290fb251
511111101222,Deli,null,Oscar Mayer,0,OSCAR MAYER,58863e1ee4b02187f85cdace,Cogs,559c2234e4b06aca36af13c6
511111400271,Beer Wine Spirits,null,Lech,null,LECH PREMIUM,5a5d234be4b06ba572cf249f,Cogs,5332f709e4b03c9a25efd0f1
511111805137,Magazines,null,Real Simple,null,511111805137,5d642d946d5f3b23d1bc7910,Cogs,5d5d4fd16d5f3b23d1bc7905
511111617785,Grocery,GROCERY,Heiners,0,HEINERS,5fb8292abe37ce522e165ce3,Cogs,5fb6b608be37ce522e165cb9
511111005094,Magazines,null,Parents,null,PARENTS,5d6419346d5f3b23d1bc790e,Cogs,5d5d4fd16d5f3b23d1bc7905
511111203117,null,null,Smart Start,null,null,5332fa0ae4b03c9a25efd1dd,Cpgs,5332f5f2e4b03c9a25efd0aa
511111504788,Condiments & Sauces,null,The Pioneer Woman,null,PIONEER WOMAN,5ccb2ece166eb31bbbadccbe,Cogs,559c2234e4b06aca36af13c6
511111319849,Candy & Sweets,CANDY_AND_SWEETS,test brand @1611088504474,0,TEST BRANDCODE @1611088504474,60074278be37ce360be63a03,Cogs,5332fa12e4b03c9a25efd1e7
511111605102,Magazines,null,People en Espanol,null,511111605102,5d6419746d5f3b23d1bc790f,Cogs,5d5d4fd16d5f3b23d1bc7905
511111100294,Beer Wine Spirits,null,Hop Valley,null,HOP VALLEY,5a5d1fbfe4b0db471c2d0428,Cogs,5332f709e4b03c9a25efd0f1
511111215493,Baking,BAKING,test brand @1597861700914,null,TEST BRANDCODE @1597861700914,5f3d6f44be37ce4ddbb1bb3c,Cogs,5f3d6f44be37ce4ddbb1bb3a
511111001836,Beverages,null,Yuban Coffee,0,YUBAN,580dffade4b0f32b2de21384,Cogs,559c2234e4b06aca36af13c6
511111105114,Magazines,null,People Magazine,null,511111105114,5d6423ffa3a018514994f42c,Cogs,5d5d4fd16d5f3b23d1bc7905
511111617068,Baking,BAKING,test brand @1603760319682,null,TEST BRANDCODE @1603760319682,5f9770bfbe37ce03d08a2d84,Cogs,5f9770bfbe37ce03d08a2d83
511111516286,Baking,BAKING,test brand @1598716509394,null,TEST BRANDCODE @1598716509394,5f4a7a5dbe37ce2d95e65ca3,Cogs,5f4a7a5bbe37ce2d95e65c9f
511111415343,Baking,BAKING,test brand @1597342541226,null,null,5f35834dbe37ce443bf9d565,Cogs,5f35834dbe37ce443bf9d564
511111000679,Personal Care,null,TIGI,0,TIGI,592486bfe410d61fcea3d13d,Cogs,5332f5f6e4b03c9a25efd0b4
511111805908,Breakfast & Cereal,null,Autumn's Gold™,null,AUTUMN'S GOLD,5daf3365a60b87376833e35b,Cogs,5332f5f3e4b03c9a25efd0ae
511111900108,Beauty & Personal Care,null,Brooke Bond,null,BROOKE BOND,5a5d2a86e4b06ba572cf24a6,Cogs,53e10d6368abd3c7065097cc
511111105046,Magazines,null,Food & Wine Magazine,null,511111105046,5d6415c66d5f3b23d1bc790c,Cogs,5d5d4fd16d5f3b23d1bc7905
511111702450,null,null,Quilmes,null,null,57c08285e4b0718ff5fcb038,Cpgs,5332f7a7e4b03c9a25efd134
511111515197,Baking,BAKING,test brand @1595968943049,null,TEST BRANDCODE @1595968943049,5f208dafbe37ce7958c59523,Cogs,5f208daebe37ce7958c59520
511111208532,Grocery,null,Test FRS-920 again1,1,AMPTEST,5c9a975495144c182bbc7270,Cogs,5c7470c895144c124ecd5c09
511111903857,Beer Wine Spirits,null,Coors Light,0,COORS,5332f709e4b03c9a25efd0f0,Cogs,5332f709e4b03c9a25efd0f1
511111506317,Beverages,null,BOLT24,null,BOLT 24,5dc1aaf51dda2c0ad7da64ad,Cogs,5332f5fbe4b03c9a25efd0ba
511111801313,Beverages,null,Mist Twst,0,MIST TWST,58861c7f4e8d0d20bc42c4f8,Cogs,5332f5fbe4b03c9a25efd0ba
511111918363,Baking,BAKING,test brand @1608136484526,0,TEST BRANDCODE @1608136484526,5fda3724be37ce09e3515970,Cogs,5fda3724be37ce09e351596f
511111718406,Candy & Sweets,CANDY_AND_SWEETS,test brand @1608136485398,0,TEST BRANDCODE @1608136485398,5fda3725be37ce09e3515974,Cogs,5332fa12e4b03c9a25efd1e7
511111418375,Baking,BAKING,test brand @1608136484574,0,TEST BRANDCODE @1608136484574,5fda3724be37ce09e3515971,Cogs,5fda3724be37ce09e351596f
511111518044,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Sargento® Cheese,0,SARGENTO,5fd28f0cbe37ce6d53dfc692,Cogs,5e7cf838f221c312e698a628
511111618386,Baking,BAKING,test brand @1608136484633,0,TEST BRANDCODE @1608136484633,5fda3724be37ce09e3515972,Cogs,5fda3724be37ce09e351596f
511111118398,Baking,BAKING,test brand @1608136484689,0,TEST BRANDCODE @1608136484689,5fda3724be37ce09e3515973,Cogs,5fda3724be37ce09e351596f
511111918646,Baking,BAKING,test brand @1610038527809,0,null,5ff73cffbe37ce1e961f325d,Cogs,5ff73cffbe37ce1e961f325c
511111518600,Baking,BAKING,test brand @1610038521565,0,TEST BRANDCODE @1610038521565,5ff73cf9be37ce1e961f3258,Cogs,5ff73cf9be37ce1e961f3256
511111218623,Baking,BAKING,test brand @1610038521677,0,TEST BRANDCODE @1610038521677,5ff73cf9be37ce1e961f325a,Cogs,5ff73cf9be37ce1e961f3256
511111418658,Baking,BAKING,test brand @1610039587818,0,null,5ff74123be37ce1e961f3266,Cogs,5ff74123be37ce1e961f3265
511111018612,Baking,BAKING,test brand @1610038521624,0,TEST BRANDCODE @1610038521624,5ff73cf9be37ce1e961f3259,Cogs,5ff73cf9be37ce1e961f3256
511111718635,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610038522559,0,TEST BRANDCODE @1610038522559,5ff73cfabe37ce1e961f325b,Cogs,5332fa12e4b03c9a25efd1e7
511111818748,Baking,BAKING,test brand @1610040576117,0,TEST BRANDCODE @1610040576117,5ff74500be37ce1e961f3279,Cogs,5ff74500be37ce1e961f3276
511111518761,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610040576672,0,TEST BRANDCODE @1610040576672,5ff74500be37ce1e961f327b,Cogs,5332fa12e4b03c9a25efd1e7
511111018773,Baking,BAKING,test brand @1610046686560,0,null,5ff75cdebe37ce1e961f328b,Cogs,5ff75cdebe37ce1e961f328a
511111618737,Baking,BAKING,test brand @1610040576088,0,TEST BRANDCODE @1610040576088,5ff74500be37ce1e961f3278,Cogs,5ff74500be37ce1e961f3276
511111318750,Baking,BAKING,test brand @1610040576148,0,TEST BRANDCODE @1610040576148,5ff74500be37ce1e961f327a,Cogs,5ff74500be37ce1e961f3276
511111118725,Baking,BAKING,test brand @1610040576053,0,TEST BRANDCODE @1610040576053,5ff74500be37ce1e961f3277,Cogs,5ff74500be37ce1e961f3276
